Id	Desc	Image	Quality	LeftDesc	LeftRewardTypes[1]	LeftRewardTypes[2]	LeftRewardTypes[3]	LeftRewardTypes[4]	LeftRewardTypeIds[1]	LeftRewardTypeIds[2]	LeftRewardTypeIds[3]	LeftRewardTypeIds[4]	LeftRewardMinNums[1]	LeftRewardMinNums[2]	LeftRewardMinNums[3]	LeftRewardMinNums[4]	LeftRewardMaxNums[1]	LeftRewardMaxNums[2]	LeftRewardMaxNums[3]	LeftRewardMaxNums[4]	RightDesc	RightRewardTypes[1]	RightRewardTypes[2]	RightRewardTypes[3]	RightRewardTypes[4]	RightRewardTypeIds[1]	RightRewardTypeIds[2]	RightRewardTypeIds[3]	RightRewardTypeIds[4]	RightRewardMinNums[1]	RightRewardMinNums[2]	RightRewardMinNums[3]	RightRewardMinNums[4]	RightRewardMaxNums[1]	RightRewardMaxNums[2]	RightRewardMaxNums[3]	RightRewardMaxNums[4]	ChooseLine	LineNum	IsOutNormalPool	NeedBuffs[1]	Bg
5105	While he is trying to dig up a grave to steal its burial goods, the gravekeeper on night patrol suddenly falls into madness.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi18.png	1	Control his madness	7				2120				1								Fill the open grave	2	1	1		1	2	3		20	13	33		40	17	37						
5106	In the cold night, the frost on the bedroom window slowly forms into barely legible text.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi15.png	1	Smash the glass to see what's outside	7				2200				1								Trace the pattern in your notebook	2	1	1		1	2	4		0	33	13			37	17						
5107	In the thickening fog, a shadowy figure slowly takes form.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi15.png	1	Raise your gun and stay alert	7				2200				1								Examine the shadow closely	2	1	1		1	2	3		-13	33	13		-10	37	17						
5108	A strange creature springs out from the corner of the basement, opening its gaping maw and spraying foul slime at you.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgRen03.png	1	Open fire	7				2210				1								Evade	2	1	1		1	1	3		-10	30	14		-5	37	17						
5109	The silent clockmaker suddenly turns around, with a clock gear embedded in his hollow eye socket.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgRen05.png	1	Confront him head-on	7				2210				1								Break free from him	2	1	1		1	1	3		-10	30	14		-5	37	17						
5110	In the thickening fog, a shadowy figure slowly takes form.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi15.png	1	Raise your gun and stay alert	7				2220				1								Examine the shadow closely	2	1	1		1	1	3		-13	30	14		-10	37	17						
5111	The morgue's metal door suddenly swings open, and a body wrapped in white cloth slowly approaches you.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi05.png	1	Raise your gun	7				2300				1								Call for a priest to pray	2	1	1		1	1	2		20	13	33		40	17	37						
5112	In the psychiatric hospital, a patient in a straitjacket crawls through the hallway on his back, his limbs twisted at impossible angles.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi07.png	1	Prepare to attack	7				2300				1								Dodge	2	1	1		1	1	3		-10	13	33		-5	17	37						
5113	A skeletal stray dog suddenly bursts out from the Mist, its deep growling seemingly mimicking human speech.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi15.png	1	Drive it away	7				2310				1								Back away cautiously	2	1	1		1	1	3		0	33	13			37	17						
5114	In your shadow on the ground, a hand that doesn't exist appears along the edge of your neck, slowly closing in on you.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi13.png	1	Raise your gun and stay alert	7				2310				1								Raise a lantern to dispel the shadow	2	1	1		1	1	3		20	13	33		40	17	37						
5115	The printing press at the newspaper suddenly malfunctions. Every newspaper it prints bears only a single line of unintelligible text, and it resembles an evil incantation.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi10.png	1	Turn off the machine	7				2320				1								Forcibly cut off the power	2	1	1		1	1	4		20	33	13		40	37	17						
5116	While he is trying to dig up a grave to steal its burial goods, the gravekeeper on night patrol suddenly falls into madness.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi18.png	1	Control his madness	7				2320				1								Fill the open grave	2	1	1		1	2	3		20	13	33		40	17	37						
5117	In the shadows of an abandoned bell tower, a group of people gather in a circle and engage in silent prayer, their heads bowed and eyes closed.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi12.png	1	Join the prayer in disguise	2	1	1		1	1	3		-13	33	13		-10	37	17		Interrupt this strange prayer	7				2100				1												
5118	On a silent street corner, the branches of tall roadside trees stir in the wind, casting shifting shadows across the ground that dance like phantoms.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi15.png	1	Gaze quietly at the shadows	2	1	1		1	2	3		-13	33	13		-10	37	17		Try to break off the branches	7				2100				1												
5119	A grating sound suddenly rings out from behind the stage curtain in the opera house. A massive puppet slowly crawls into view.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi17.png	1	Retreat down the passage	2	1	1		1	3	4		0	33	13			37	17		Attack the puppet	7				2110				1												
5120	Fine cracks spread across the vine relief on the room's wall, as if the carved vines had once grown.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi02.png	1	Observe Closely	2	1	1		1	1	4		-13	33	13		-10	37	17		Smash the relief	7				2110				1												
5121	In the abandoned garden, a starving hound lets out cries that sound almost human.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi03.png	1	Drink some hot tea to calm down	2	1	1		1	3	4		20	13	33		40	17	37		Draw your weapon and stay alert	7				2120				1												
5122	In the police station's archive room, strange black gas emerges from the mountainous pile of old case files.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi10.png	1	Lock the archive room	2	1	1		1	1	4		-13	33	13		-10	37	17		Raise your gun and stay alert	7				2120				1												
5123	At the auction, the featured lot is a bizarre animal specimen, its species unidentifiable.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi10.png	1	Buy it at a high price	2	1	1		1	3	4		0	13	33			17	37		Step forward and smash the jar with the specimen	7				2200				1												
5124	At the fortune-telling stall on the street, every tarot card displays strange dark patterns.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgRen05.png	1	Look at the cards closely	2	1	1		1	3	4		-13	33	13		-10	37	17		Defend against the fortune teller's sudden attack	7				2200				1												
5125	A strange, pitch-black bird perches on your windowsill, pecking relentlessly at the glass with its sharp beak.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi08.png	1	Close the curtains	2	1	1		1	2	3		20	13	33		40	17	37		Try to drive away the bird	7				2210				1												
5126	In a hidden basement, a group of cultists hold hands, chanting incomprehensible hymns.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi02.png	1	Try to join them	2	1	1		1	2	3		-13	33	13		-10	37	17		Tell them to stop	7				2210				1												
5127	The dancer on the stage tears apart the lavish costume, transforming into a hideous monster that lunges toward the seats below.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgRen06.png	1	Dodge desperately	2	1	1		1	2	4		-13	26	18		-10	31	23		Open fire	7				2220				1												
5128	A grotesque figure shatters the train window with its tentacles, trying to drag you deep into the Mist outside.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi15.png	1	Dodge	2	1	1		1	2	4		-13	26	18		-10	31	23		Open fire	7				2220				1												
5129	In a hidden basement, a group of cultists hold hands, chanting incomprehensible hymns.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi02.png	1	Try to join them	2	1	1		1	2	4		-13	26	18		-10	31	23		Tell them to stop	7				2300				1												
5130	In the shadows of an abandoned bell tower, a group of people gather in a circle and engage in silent prayer, their heads bowed and eyes closed.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi12.png	1	Join the prayer in disguise	2	1	1		1	1	3		-13	33	13		-10	37	17		Interrupt this strange prayer	7				2300				1												
5131	On a silent street corner, the branches of tall roadside trees stir in the wind, casting shifting shadows across the ground that dance like phantoms.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi15.png	1	Gaze quietly at the shadows	2	1	1		1	2	3		-13	33	13		-10	37	17		Try to break off the branches	7				2310				1												
5132	A grating sound suddenly rings out from behind the stage curtain in the opera house. A massive puppet slowly crawls into view.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi17.png	1	Retreat down the passage	2	1	1		1	3	4		0	33	13			37	17		Attack the puppet	7				2310				1												
5133	Fine cracks spread across the vine relief on the room's wall, as if the carved vines had once grown.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi02.png	1	Observe Closely	2	1	1		1	1	4		-13	33	13		-10	37	17		Smash the relief	7				2320				1												
5134	In the abandoned garden, a starving hound lets out cries that sound almost human.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi03.png	1	Drink some hot tea to calm down	2	1	1		1	3	4		20	13	33		40	17	37		Draw your weapon and stay alert	7				2320				1												
6003	The guard of the graveyard sits at the gate, smiling to every passerby eerily.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi18.png	3	Smile back	5				2005				1				1				Inquire	5				2007				1				1								
6004	At the abandoned dock, the surfaces of shipping containers are gradually being covered by slimy, fishy-smelling seaweed.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi01.png	3	Pry open the containers	5				2005				1				1				Pull off the seaweed	5				2007				1				1								
6005	On his deathbed, the trembling asylum director presses a badge engraved with an eyeball into your palm.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgRen04.png	3	Inspect the badge	5				2006				1				1				Take the badge	5				2008				1				1								
6006	Your pocketwatch makes a strange noise. After taking it apart, you discover jet-black hair tangled between the gears.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi05.png	3	Close the pocketwatch	5				2005				1				1				Clean up the hair	5				2007				1				1								
6007	In an old bookshop, you discover an untitled manuscript locked with chains.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi11.png	3	Buy the manuscript	5				2005				1				1				Try to pry open the chains	5				2007				1				1								
6008	A ragged wanderer approaches you, trying to trade the strange medicine bottle in his hand for a little food.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi03.png	3	Agree to the trade	5				2006				1				1				Ask him what's in the medicine bottle	5				2008				1				1								
6027	In the attic of a long-abandoned theater, numerous cracked mirrors are embedded in the walls.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi11.png	3	Check the mirror	5				2005				1				1				Smash a mirror to see what's behind	5				2007				1				1								
6028	Walking through the streets at night, you suddenly discover countless strange eyes lighting up in the display windows on both sides of the street.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi06.png	3	Break the windows	5				2005				1				1				Investigate	5				2007				1				1								
6029	In a dead-end alley with no exit, a shadowy figure blocks your way.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi13.png	3	Face it head-on	5				2006				1				1				Try to go around it	5				2008				1				1								
6030	A strange gray stone sculpture failed to sell at the auction.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi06.png	3	Inspect the stone sculpture	5				2005				1				1				Offer to buy the stone sculpture	5				2007				1				1								
6031	In the cracks of the archive room's floor lies a twisted, rusty key.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi10.png	3	Take out the key	5				2005				1				1				Try to restore the key	5				2007				1				1								
6032	Along the fog-shrouded riverbank, strange phosphorescent light flickers in the river.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi01.png	3	Try to fish it out	5				2006				1				1				Raise a lantern to look	5				2008				1				1								
6051	A piece of evidence never seen before suddenly appears in an evidence bag in the police station. It is a strange piece of sealing wax.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi10.png	3	Look Closely	5				2005				1				1				Try to break the wax	5				2007				1				1								
6052	Deep inside a fireplace in an abandoned manor, an old photo lies among the ashes, partially burned but not destroyed.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi04.png	3	Pick up the photo	5				2005				1				1				Remove the ashes	5				2007				1				1								
6053	In a jewelry store, a brooch in the shape of a spider draws no interest.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi10.png	3	Check the brooch	5				2006				1				1				Offer to buy the brooch	5				2008				1				1								
6054	Upon seeing you approach, a black market merchant selling strange potions wraps a cloak tight and hurries away, leaving behind a single potion.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi13.png	3	Pick up the potion	5				2005				1				1				Try to call out and stop the merchant	5				2007				1				1								
6055	A child from the orphanage hands you a puppet, but its eyes are destroyed.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi02.png	3	Approach the Doll	5				2005				1				1				Examine the puppet's eyes	5				2007				1				1								
6056	In the museum, a clay tablet covered in strange writing rests in a neglected display case.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi10.png	3	Examine carefully	5				2006				1				1				Borrow the research	5				2008				1				1								
7003	The guard of the graveyard sits at the gate, smiling to every passerby eerily.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi18.png	4	Smile back	5				2009				1				1				Inquire	5				2011				1				1								
7004	At the abandoned dock, the surfaces of shipping containers are gradually being covered by slimy, fishy-smelling seaweed.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi01.png	4	Pry open the containers	5				2009				1				1				Pull off the seaweed	5				2011				1				1								
7005	On his deathbed, the trembling asylum director presses a badge engraved with an eyeball into your palm.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgRen04.png	4	Inspect the badge	5				2010				1				1				Take the badge	5				2012				1				1								
7006	Your pocketwatch makes a strange noise. After taking it apart, you discover jet-black hair tangled between the gears.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi05.png	4	Close the pocketwatch	5				2009				1				1				Clean up the hair	5				2011				1				1								
7007	In an old bookshop, you discover an untitled manuscript locked with chains.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi11.png	4	Buy the manuscript	5				2009				1				1				Try to pry open the chains	5				2011				1				1								
7008	A ragged wanderer approaches you, trying to trade the strange medicine bottle in his hand for a little food.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi03.png	4	Agree to the trade	5				2010				1				1				Ask him what's in the medicine bottle	5				2012				1				1								
7027	In the attic of a long-abandoned theater, numerous cracked mirrors are embedded in the walls.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi11.png	4	Check the mirror	5				2009				1				1				Smash a mirror to see what's behind	5				2011				1				1								
7028	Walking through the streets at night, you suddenly discover countless strange eyes lighting up in the display windows on both sides of the street.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi06.png	4	Break the windows	5				2009				1				1				Investigate	5				2011				1				1								
7029	In a dead-end alley with no exit, a shadowy figure blocks your way.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi13.png	4	Face it head-on	5				2010				1				1				Try to go around it	5				2012				1				1								
7030	A strange gray stone sculpture failed to sell at the auction.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi06.png	4	Inspect the stone sculpture	5				2009				1				1				Offer to buy the stone sculpture	5				2011				1				1								
7031	In the cracks of the archive room's floor lies a twisted, rusty key.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi10.png	4	Take out the key	5				2009				1				1				Try to restore the key	5				2011				1				1								
7032	Along the fog-shrouded riverbank, strange phosphorescent light flickers in the river.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi01.png	4	Try to fish it out	5				2010				1				1				Raise a lantern to look	5				2012				1				1								
7051	A piece of evidence never seen before suddenly appears in an evidence bag in the police station. It is a strange piece of sealing wax.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi10.png	4	Look Closely	5				2009				1				1				Try to break the wax	5				2011				1				1								
7052	Deep inside a fireplace in an abandoned manor, an old photo lies among the ashes, partially burned but not destroyed.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi04.png	4	Pick up the photo	5				2009				1				1				Remove the ashes	5				2011				1				1								
7053	In a jewelry store, a brooch in the shape of a spider draws no interest.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi10.png	4	Check the brooch	5				2010				1				1				Offer to buy the brooch	5				2012				1				1								
7054	Upon seeing you approach, a black market merchant selling strange potions wraps a cloak tight and hurries away, leaving behind a single potion.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi13.png	4	Pick up the potion	5				2009				1				1				Try to call out and stop the merchant	5				2011				1				1								
7055	A child from the orphanage hands you a puppet, but its eyes are destroyed.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi02.png	4	Approach the Doll	5				2009				1				1				Examine the puppet's eyes	5				2011				1				1								
7056	In the museum, a clay tablet covered in strange writing rests in a neglected display case.	Assets/Product/Texture/Image/UiTheatre6/UiTheatre6RoomEitherorBgDi/UiTheatre6RoomEitherorBgDi10.png	4	Examine carefully	5				2010				1				1				Borrow the research	5				2012				1				1								
